时间坐标,穿透率,处理效率,进口浓度,出口浓度,风速段,数据点数,计算规则,拼接时间段
578.0641666666667,0.346481117196173,65.3518882803827,27.891658497825503,19.327865993561428,,3,规则2-拼接段,715_716
578.1663888888888,0.5266817223165593,47.33182776834407,40.677528833530765,21.424110945625486,,2,规则2-拼接段,717_718
578.2908333333334,0.39021521698161943,60.97847830183806,40.73245902273348,15.894425335750867,,4,规则2-拼接段,719_720
579.3952777777778,0.3723889412521449,62.76110587478551,31.299274686341107,23.31100752481325,,3,规则2-拼接段,721_722
579.5488888888889,0.4968530633717335,50.31469366282665,44.33506944962811,22.02801507084628,,2,规则2-拼接段,723_724
579.6561111111112,0.4612580418422552,53.87419581577447,54.50633219712072,12.57074202862369,,3,规则2-拼接段,725_726
581.2334722222222,0.41279455124546754,58.72054487545324,25.449784596685067,21.01106482376485,,3,规则2-拼接段,727_728
581.2581944444445,0.3895287533892735,61.04712466107265,34.517264535700114,13.445467024999045,,2,规则2-拼接段,729_730
581.3231944444444,0.5892745440696481,41.072545593035194,32.22992631101098,18.99227513231935,,4,规则2-拼接段,731_732
581.3893055555556,0.4347586660557323,56.52413339442677,47.49738657103786,10.324950213378937,,3,规则2-拼接段,733_734
581.44,0.45731491553202963,54.268508446797036,39.31008341960734,17.97708747859477,,2,规则2-拼接段,735_736
583.9736111111112,0.43889860667670233,56.110139332329766,43.256412891574435,18.985179347944165,,2,规则2-拼接段,737_738
584.0165277777778,0.369715917268796,63.0284082731204,30.29728889985711,22.402779912736765,,3,规则2-拼接段,739_740
585.33375,0.5084659649751089,49.15340350248911,20.563884508224263,20.912070760221884,,3,规则2-拼接段,741_742
585.37125,0.37581699801876883,62.41830019812311,39.76718914405674,14.94518564376398,,2,规则2-拼接段,743_744
585.4356944444445,0.43318844668807716,56.681155331192286,29.95218616023974,12.974940997666375,,4,规则2-拼接段,745_746
585.5059722222222,0.4977090541263706,50.229094587362944,45.54346577675253,11.333697636692115,,3,规则2-拼接段,747_748
