数据时间,投料风机频率反馈,投料风机电流反馈,投料推料器运行信号,辅助燃烧器运行信号,炉膛上部温度,炉膛中部温度,炉膛压力,一次风机频率反馈,一次风机电流反馈,一次风机运行信号,二次风机频率反馈,二次风机电流反馈,二次风机运行信号,引风机风门开度反馈,引风机运行信号,氢氧化钙喷射量,氢氧化钙电机运行信号,石灰浆浓度,雾化石灰浆流量,反应塔温度,雾化石灰浆开关阀信号,湿法塔PH,湿式洗涤塔氢氧化钠流量,湿法塔温度,雾化器电机电流,SNCR还原剂流量,SNCR炉膛出口温度,SNCR运行信号,SCR氨逃逸量,SCR还原剂流量,SCR反应器进口温度,SCR反应器出口温度,SCR设备运行信号,活性炭喷射量,活性炭电机运行信号,布袋进出口压差,布袋除尘器温度,布袋除尘器运行信号,烟气温度,烟气压力,烟气干基流量,烟气湿度,烟气O2,烟气粉尘,烟气SO2,烟气Nox,烟气CO,烟气HCL
2025-07-03 02:34:00,49.99,26.52,1.00,--,1104.43,1142.66,-247.78,19.68,65.84,1.00,67.44,15.77,1.00,100.44,1.00,0.08,0.00,10.00,2447.13,157.97,--,6.10,1.02,66.78,37.00,33.81,221.86,1.00,5.16,13.20,185.77,170.41,--,7.29,1.00,992.59,145.38,1.00,120.26,-136.34,69319.53,25.72,5.95,1.86,49.69,79.71,15.87,4.45
2025-07-03 02:36:00,49.99,26.21,1.00,--,1101.38,1138.00,-265.00,19.67,65.51,1.00,66.81,15.65,1.00,100.44,1.00,0.08,0.00,10.00,2405.85,157.81,--,5.95,1.02,66.78,36.60,33.74,221.86,1.00,5.28,13.01,185.87,170.55,--,6.72,1.00,962.62,145.58,1.00,120.24,-137.04,67502.29,26.01,6.59,1.94,92.77,72.67,47.34,4.66
2025-07-03 02:38:00,49.98,25.82,1.00,--,1094.45,1131.54,-257.85,19.67,65.39,1.00,66.03,15.14,1.00,100.44,1.00,0.07,0.00,10.00,2420.24,156.42,--,5.95,1.02,66.51,36.60,33.84,221.86,1.00,5.53,13.17,186.17,170.63,--,6.91,1.00,948.15,145.33,0.00,120.21,-137.96,67437.75,25.78,7.31,1.92,44.56,83.61,0.22,4.67
2025-07-03 02:40:00,49.99,26.96,1.00,--,1089.57,1128.57,-245.69,19.66,66.25,1.00,66.13,15.86,1.00,100.44,1.00,0.08,0.00,10.00,2439.46,155.10,--,5.99,1.02,66.08,36.80,38.28,221.86,1.00,5.54,13.17,186.43,170.66,--,7.17,1.00,941.67,145.04,0.00,120.02,-130.79,68400.01,25.34,7.46,1.98,29.28,83.19,0.23,4.23
2025-07-03 02:42:00,49.99,26.38,1.00,--,1089.34,1127.26,-244.31,19.66,66.97,1.00,66.86,15.86,1.00,100.44,1.00,0.07,0.00,10.00,2286.30,154.42,--,6.04,1.02,65.91,36.80,39.39,221.74,1.00,5.37,12.97,186.47,170.75,--,6.82,1.00,987.38,144.67,1.00,119.90,-129.17,68731.54,25.07,7.06,1.94,29.29,81.92,0.22,4.44
2025-07-03 02:44:00,49.99,26.77,1.00,--,1084.47,1123.30,-257.78,9.59,66.17,1.00,65.00,14.92,1.00,100.45,1.00,0.08,0.00,10.00,2388.47,153.55,--,6.07,1.02,65.83,36.70,39.67,221.65,1.00,5.33,13.12,186.40,170.86,--,6.76,1.00,923.03,143.94,1.00,119.92,-135.42,66046.80,25.07,7.71,1.91,23.62,76.14,0.22,4.35
2025-07-03 02:46:00,49.98,25.64,1.00,--,1080.03,1120.86,-244.17,9.59,64.72,1.00,64.95,14.56,1.00,100.44,1.00,0.09,0.00,10.00,2385.68,152.16,--,6.17,1.02,65.82,37.00,39.62,221.68,1.00,5.67,13.27,186.40,171.01,--,6.72,1.00,903.13,143.74,1.00,119.88,-138.66,67523.11,25.01,7.74,2.05,16.45,66.08,0.22,4.35
2025-07-03 02:48:00,49.99,25.96,1.00,--,1080.43,1121.40,-211.67,9.59,66.05,1.00,65.88,15.26,1.00,100.44,1.00,0.07,0.00,10.00,2315.68,152.42,--,6.28,1.02,65.57,36.70,39.15,221.71,1.00,5.57,13.13,186.06,171.11,--,6.76,1.00,931.13,143.18,1.00,119.85,-133.10,68573.26,24.72,7.42,1.86,22.15,61.28,0.22,4.13
2025-07-03 02:50:00,49.98,25.12,1.00,--,1078.00,1118.63,-238.96,9.60,66.83,1.00,65.95,15.20,1.00,100.44,1.00,0.08,0.00,10.00,2369.04,152.84,--,6.32,1.02,65.69,36.60,39.43,221.71,1.00,5.48,12.97,185.63,171.25,--,6.89,1.00,949.65,143.02,1.00,119.90,-130.79,68417.42,24.75,7.26,2.00,30.24,66.60,0.22,4.22
2025-07-03 02:52:00,49.99,25.81,1.00,--,1077.34,1118.43,-216.67,9.59,65.25,1.00,65.97,15.24,1.00,100.44,1.00,0.09,0.00,10.00,2403.08,152.77,--,6.38,1.02,65.69,36.80,39.53,221.62,1.00,5.58,13.10,185.37,171.26,--,6.39,1.00,914.12,143.10,1.00,119.97,-128.47,68299.08,24.78,7.54,1.87,16.28,63.88,0.22,4.12
2025-07-03 02:54:00,49.99,25.72,1.00,--,1078.88,1120.60,-224.51,9.59,66.62,1.00,66.83,15.84,1.00,100.44,1.00,0.09,0.00,10.00,2330.09,153.50,--,6.49,1.02,65.69,36.70,39.62,221.71,1.00,5.56,13.10,185.02,171.25,--,6.75,1.00,951.85,142.87,1.00,120.04,-136.34,69594.59,24.69,7.35,1.87,17.95,60.86,0.22,4.14
2025-07-03 02:56:00,49.98,25.53,1.00,--,1083.84,1126.33,-234.24,9.60,66.50,1.00,67.33,16.15,1.00,100.44,1.00,0.09,0.00,10.00,2241.44,154.67,--,6.57,1.02,65.82,36.70,25.47,221.62,1.00,5.65,13.08,184.66,171.17,--,7.35,1.00,956.60,142.92,1.00,120.12,-132.41,68925.73,24.81,7.02,2.07,19.94,60.82,0.22,3.89
2025-07-03 02:58:00,49.99,24.90,1.00,--,1086.28,1129.10,-235.56,9.59,64.79,1.00,68.06,16.72,1.00,100.45,1.00,0.08,0.00,10.00,2317.74,155.50,--,6.63,1.00,65.74,36.80,25.49,221.62,1.00,5.64,13.10,184.49,171.01,--,6.83,1.00,973.96,142.92,1.00,120.19,-126.85,69688.83,24.81,7.24,1.96,19.57,66.07,0.22,4.01
2025-07-03 03:00:00,49.97,25.15,1.00,--,1086.54,1127.96,-240.97,9.59,64.10,1.00,68.62,17.39,1.00,100.45,1.00,0.08,0.00,10.00,2461.93,155.99,--,6.65,0.97,65.70,37.10,25.17,221.59,1.00,5.59,12.99,184.43,170.83,--,6.83,1.00,1025.46,143.22,1.00,120.19,-126.16,69550.79,24.75,7.20,1.87,19.39,73.60,0.22,3.92
2025-07-03 03:02:00,49.99,26.04,1.00,--,1084.70,1126.00,-242.43,9.59,64.74,1.00,67.79,16.47,1.00,100.44,1.00,0.08,0.00,10.00,2302.23,156.39,--,6.69,0.95,65.59,36.80,25.51,221.59,1.00,5.55,13.19,184.48,170.63,--,7.63,1.00,988.89,143.60,1.00,120.12,-127.78,70450.26,24.66,7.50,2.02,15.18,78.40,0.23,4.01
2025-07-03 03:04:00,49.98,25.54,1.00,--,1075.83,1116.14,-265.97,9.59,64.33,1.00,67.42,14.60,1.00,100.44,1.00,0.07,0.00,10.00,2318.04,156.34,--,6.72,0.90,65.46,37.00,25.40,221.68,1.00,5.53,13.17,184.62,170.45,--,7.16,1.00,973.73,143.97,1.00,120.04,-130.79,69934.65,24.54,7.91,1.96,14.44,79.76,0.22,4.00
2025-07-03 03:06:00,49.99,24.97,1.00,--,1059.71,1100.19,-264.44,9.59,65.56,1.00,66.66,15.71,1.00,100.44,1.00,0.07,0.00,10.00,2341.70,155.81,--,6.76,0.86,65.33,36.90,25.14,221.65,1.00,5.47,12.99,184.82,170.32,--,6.63,1.00,944.21,143.88,1.00,119.88,-135.42,69793.46,24.34,8.41,2.00,12.79,76.71,0.22,3.91
2025-07-03 03:08:00,49.99,24.01,1.00,--,1056.06,1099.40,-225.69,9.59,66.43,1.00,67.62,16.44,1.00,100.44,1.00,0.08,0.00,10.00,2363.62,155.90,--,6.86,0.82,65.34,37.00,25.12,221.74,1.00,5.30,13.08,184.83,170.26,--,7.23,1.00,960.42,144.03,1.00,119.81,-130.79,70560.34,24.30,7.80,1.97,10.05,73.12,0.22,3.80
2025-07-03 03:10:00,49.98,24.80,1.00,--,1055.12,1100.13,-213.06,9.60,65.19,1.00,67.59,16.37,1.00,100.44,1.00,0.07,0.00,10.00,2422.14,156.48,--,6.96,0.77,65.46,36.90,25.40,221.77,1.00,5.42,12.97,184.70,170.29,--,7.49,1.00,1001.50,144.10,1.00,119.79,-129.17,69671.89,24.45,7.67,1.97,10.21,76.24,0.22,3.78
2025-07-03 03:12:00,49.99,24.74,1.00,--,1049.32,1093.66,-235.28,9.60,64.93,1.00,67.57,16.36,1.00,100.44,1.00,0.08,0.00,10.00,2318.58,156.81,--,7.07,0.72,65.46,36.90,25.38,221.86,1.00,5.50,12.73,184.58,170.29,--,7.59,1.00,1012.27,143.99,0.00,119.88,-133.10,70755.95,24.45,8.11,1.97,10.78,78.40,0.22,3.69
2025-07-03 03:14:00,49.99,25.14,1.00,--,1047.50,1092.60,-250.14,9.59,65.72,1.00,67.62,16.33,1.00,100.44,1.00,0.08,0.00,10.00,2294.13,157.55,--,7.22,0.68,65.53,37.10,25.38,221.96,1.00,5.41,12.58,184.49,170.32,--,7.06,1.00,954.98,144.34,1.00,119.92,-132.41,69402.23,24.36,7.88,1.94,9.50,79.29,0.20,3.80
2025-07-03 03:16:00,49.98,25.81,1.00,--,1051.54,1096.79,-241.18,9.60,64.87,1.00,67.66,16.37,1.00,100.44,1.00,0.08,0.00,10.00,2178.09,158.19,--,7.32,0.63,65.69,36.70,25.31,222.24,1.00,5.50,12.63,184.44,170.32,--,7.18,1.00,971.53,144.15,1.00,120.00,-130.79,69835.94,24.54,7.53,1.87,7.64,79.25,0.22,3.69
2025-07-03 03:18:00,49.98,25.77,1.00,--,1058.50,1103.37,-257.57,9.59,66.03,1.00,67.66,16.45,1.00,100.45,1.00,0.07,0.00,10.00,2321.60,158.34,--,7.34,0.58,65.74,36.80,39.03,222.42,1.00,5.37,13.24,184.56,170.29,--,6.68,1.00,984.26,144.66,1.00,119.97,-131.48,69965.41,24.57,7.39,1.94,8.40,87.14,0.22,3.58
2025-07-03 03:20:00,49.98,25.98,1.00,--,1059.94,1104.13,-227.22,9.60,65.74,1.00,67.25,16.09,1.00,100.44,1.00,0.09,0.00,10.00,2314.38,158.39,--,7.32,0.52,65.86,37.00,38.83,222.61,1.00,5.42,13.22,184.78,170.26,--,6.65,1.00,966.09,145.06,1.00,119.97,-130.79,69443.20,24.69,7.48,1.92,8.76,87.28,0.20,3.47
2025-07-03 03:22:00,49.98,26.11,1.00,--,1059.09,1102.87,-232.78,9.59,63.93,1.00,68.74,17.04,1.00,100.45,1.00,0.08,0.00,10.00,2208.36,158.85,--,7.29,0.47,65.90,36.90,38.78,222.79,1.00,5.47,12.99,184.91,170.24,--,6.33,1.00,1018.17,145.22,1.00,120.02,-131.48,70977.52,24.69,7.58,2.09,7.48,84.08,0.22,3.46
2025-07-03 03:24:00,49.97,25.15,1.00,--,1059.65,1101.68,-218.40,9.59,64.03,1.00,68.97,17.36,1.00,100.44,1.00,0.07,0.00,10.00,2386.78,160.20,--,7.25,0.41,65.91,36.70,38.87,223.13,1.00,5.31,13.17,184.94,170.21,--,6.68,1.00,998.61,145.76,1.00,120.05,-134.03,71453.69,24.69,7.28,1.91,9.15,77.08,0.22,3.46
2025-07-03 03:26:00,49.98,24.81,1.00,--,1058.50,1099.33,-221.81,9.59,65.70,1.00,69.43,17.66,1.00,100.44,1.00,0.08,0.00,10.00,2307.11,161.40,--,7.15,0.35,66.07,36.70,38.82,223.41,1.00,5.42,13.15,184.91,170.26,--,7.11,1.00,1007.06,146.02,1.00,120.21,-133.80,71151.62,24.93,7.38,1.96,10.40,74.92,0.22,3.68
2025-07-03 03:28:00,49.99,25.23,1.00,--,1061.96,1103.73,-245.07,9.59,64.71,1.00,69.89,18.01,1.00,100.45,1.00,0.09,0.00,10.00,2311.81,162.18,--,7.05,0.31,66.02,36.60,39.10,223.87,1.00,5.43,13.01,185.02,170.29,--,6.47,1.00,1028.47,146.58,1.00,120.28,-131.48,72380.27,24.93,7.12,2.00,10.23,78.82,0.22,3.59
2025-07-03 03:30:00,49.98,25.78,1.00,--,1066.34,1108.67,-232.50,9.59,65.70,1.00,70.33,18.37,1.00,100.45,1.00,0.07,0.00,10.00,2330.38,162.85,--,6.91,0.28,65.95,37.00,38.90,224.34,1.00,5.46,12.92,185.28,170.32,--,6.81,1.00,1049.88,146.92,1.00,120.31,-139.58,72758.71,24.93,7.17,1.97,11.15,77.12,0.22,3.56
2025-07-03 03:32:00,49.98,25.31,1.00,--,1071.08,1113.48,-226.81,9.59,66.63,1.00,70.31,18.20,1.00,100.44,1.00,0.07,0.00,10.00,2490.74,161.51,--,6.76,0.25,65.86,37.00,39.24,224.80,1.00,5.26,13.03,185.51,170.37,--,7.09,1.00,1046.88,147.10,1.00,120.35,-127.78,72766.21,24.81,7.12,1.92,11.87,78.86,0.23,3.33
2025-07-03 03:34:00,49.99,24.81,1.00,--,1073.08,1114.71,-244.72,9.59,65.35,1.00,70.77,18.69,1.00,100.45,1.00,0.08,0.00,10.00,2339.05,159.49,--,6.61,0.24,66.08,37.20,38.99,225.33,1.00,5.31,12.87,185.63,170.47,--,6.61,1.00,1032.99,147.31,1.00,120.44,-133.10,71938.67,25.07,7.16,1.85,12.99,77.50,0.22,3.56
2025-07-03 03:36:00,49.97,25.38,1.00,--,1071.25,1112.85,-187.64,9.60,64.76,1.00,71.65,19.33,1.00,100.44,1.00,0.09,0.00,10.00,2481.74,159.01,--,6.53,0.23,66.08,37.00,38.92,225.57,1.00,5.52,12.80,185.66,170.55,--,7.28,1.00,1082.41,147.38,1.00,120.56,-131.71,72537.22,25.04,7.38,1.97,11.70,82.35,0.22,3.56
2025-07-03 03:38:00,49.98,24.99,1.00,--,1074.88,1115.97,-218.26,9.60,64.76,1.00,71.75,19.27,1.00,100.44,1.00,0.07,0.00,10.00,2305.00,160.06,--,6.41,0.22,66.24,37.10,45.03,226.19,1.00,5.38,13.10,185.55,170.70,--,6.54,1.00,1049.88,147.43,1.00,120.70,-132.41,74029.10,25.19,6.84,1.89,15.89,81.93,0.22,3.48
2025-07-03 03:40:00,49.98,25.22,1.00,--,1075.24,1113.88,-250.56,9.60,65.75,1.00,71.85,19.34,1.00,100.44,1.00,0.06,0.00,10.00,2427.50,161.00,--,6.27,0.23,66.43,37.20,53.16,227.00,1.00,5.34,12.92,185.47,170.88,--,6.85,1.00,1099.65,147.51,1.00,120.89,-131.48,73178.80,25.37,6.90,1.83,12.40,94.67,0.22,3.57
2025-07-03 03:42:00,49.99,24.90,1.00,--,1069.15,1106.02,-215.76,9.59,65.77,1.00,72.41,20.06,1.00,100.44,1.00,0.09,0.00,10.00,2507.99,160.98,--,6.21,0.24,66.55,37.00,67.12,227.55,1.00,5.50,12.97,185.55,170.95,--,7.10,1.00,1088.08,147.67,1.00,121.06,-131.71,72877.43,25.54,7.32,1.98,11.33,94.19,0.23,3.69
2025-07-03 03:44:00,49.99,26.28,1.00,--,1062.78,1101.05,-248.75,9.59,65.24,1.00,71.61,19.12,1.00,100.45,1.00,0.07,0.00,10.00,2424.53,160.37,--,6.14,0.24,66.41,37.30,67.31,228.01,1.00,5.54,12.94,185.77,170.95,--,7.02,1.00,1038.89,147.55,1.00,121.06,-130.79,72334.48,25.39,7.59,1.97,13.50,77.97,0.22,3.56
2025-07-03 03:46:00,49.99,25.88,1.00,--,1059.38,1100.66,-243.82,9.59,65.13,1.00,71.19,18.85,1.00,100.44,1.00,0.07,0.00,10.00,2460.41,159.35,--,6.10,0.26,66.34,37.30,67.17,227.86,1.00,5.67,13.06,185.97,170.95,--,7.10,1.00,1062.85,147.38,1.00,120.99,-129.17,72179.48,25.37,7.72,1.91,12.63,58.65,0.22,3.47
2025-07-03 03:48:00,49.99,25.15,1.00,--,1061.18,1105.29,-234.58,9.60,66.32,1.00,72.58,20.47,1.00,100.44,1.00,0.08,0.00,10.00,2317.24,158.83,--,6.06,0.27,66.32,37.10,53.54,227.89,1.00,5.59,13.17,185.97,170.95,--,6.66,1.00,1079.17,147.06,1.00,120.97,-130.09,73789.17,25.36,7.48,1.86,14.06,51.64,0.22,3.47
2025-07-03 03:50:00,49.98,25.94,1.00,--,1066.31,1109.03,-190.97,9.60,65.80,1.00,72.22,19.59,1.00,100.44,1.00,0.08,0.00,10.00,2377.28,159.40,--,6.02,0.28,66.34,37.00,53.44,228.14,1.00,5.46,12.90,185.81,171.03,--,6.51,1.00,1074.54,147.34,1.00,121.06,-126.85,73458.91,25.33,7.15,1.81,13.91,52.92,0.22,3.47
2025-07-03 03:52:00,49.97,24.51,1.00,--,1067.94,1108.64,-222.78,9.60,66.08,1.00,73.56,21.21,1.00,100.44,1.00,0.08,0.00,10.00,2312.75,159.59,--,5.97,0.30,66.34,37.00,53.56,228.14,1.00,5.64,12.87,185.74,171.11,--,6.92,1.00,1101.39,147.23,1.00,121.19,-129.17,74631.35,25.48,7.42,1.87,15.71,63.88,0.22,3.56
2025-07-03 03:54:00,49.99,25.38,1.00,--,1068.17,1107.28,-213.06,9.59,65.30,1.00,74.00,21.27,1.00,100.44,1.00,0.08,0.00,10.00,2341.28,160.22,--,5.96,0.32,66.32,37.20,53.47,228.17,1.00,5.45,12.66,185.55,171.17,--,6.81,1.00,1116.20,147.36,1.00,121.31,-129.17,74931.94,25.36,7.08,1.89,14.63,73.12,0.23,3.69
2025-07-03 03:56:00,49.99,25.05,1.00,--,1066.86,1104.76,-256.94,9.59,65.70,1.00,73.24,20.39,1.00,100.44,1.00,0.08,0.00,10.00,2219.85,160.53,--,5.92,0.34,66.41,37.40,53.35,228.11,1.00,5.58,12.85,185.45,171.21,--,7.06,1.00,1120.72,147.67,1.00,121.41,-135.42,74065.34,25.54,7.05,1.91,17.20,79.71,0.22,3.69
2025-07-03 03:58:00,49.98,25.79,1.00,--,1067.52,1104.36,-237.64,9.59,65.20,1.00,73.31,20.84,1.00,100.45,1.00,0.07,0.00,10.00,2250.11,160.62,--,5.89,0.36,66.28,37.00,53.63,227.86,1.00,5.58,13.17,185.54,171.21,--,7.20,1.00,1118.29,147.47,1.00,121.43,-134.72,74783.00,25.51,7.49,2.07,17.73,75.29,0.23,3.58
2025-07-03 04:00:00,49.99,25.64,1.00,--,1071.87,1109.53,-218.82,9.59,65.94,1.00,73.22,20.37,1.00,100.44,1.00,0.08,0.00,10.00,2489.91,160.88,--,5.89,0.41,66.19,37.10,39.12,227.98,1.00,5.56,12.83,185.60,171.17,--,7.17,1.00,1056.48,147.69,1.00,121.41,-138.66,74302.48,25.30,7.16,1.85,16.45,65.65,0.22,3.69
2025-07-03 04:02:00,49.98,24.91,1.00,--,1073.21,1110.03,-252.29,9.59,64.99,1.00,72.81,20.14,1.00,100.45,1.00,0.08,0.00,10.00,2395.00,161.07,--,5.90,0.43,66.15,37.00,39.03,227.98,1.00,5.51,13.01,185.71,171.13,--,7.36,1.00,1080.09,147.39,1.00,121.38,-150.46,74677.76,25.30,7.29,1.87,16.65,72.67,0.22,3.58
2025-07-03 04:04:00,49.99,24.65,1.00,--,1070.89,1108.37,-239.51,9.59,65.28,1.00,72.44,19.77,1.00,100.45,1.00,0.08,0.00,10.00,2368.95,160.76,--,5.91,0.46,65.95,37.00,39.29,228.08,1.00,5.60,13.01,185.94,171.09,--,7.51,1.00,1077.78,147.83,1.00,121.22,-145.60,74260.28,25.19,7.85,1.90,16.28,72.67,0.20,3.58
2025-07-03 04:06:00,49.98,25.31,1.00,--,1074.32,1111.26,-235.56,9.60,66.18,1.00,72.46,19.83,1.00,100.45,1.00,0.09,0.00,10.00,2352.36,160.93,--,5.97,0.48,65.95,37.30,39.01,228.20,1.00,5.57,13.08,186.09,171.11,--,6.98,1.00,1056.48,147.83,1.00,121.15,-140.28,74541.16,25.04,7.52,1.91,15.89,77.08,0.22,3.56
2025-07-03 04:08:00,49.98,25.30,1.00,--,1079.28,1118.43,-246.53,9.60,66.22,1.00,72.83,20.53,1.00,100.45,1.00,0.07,0.00,10.00,2326.11,161.04,--,6.02,0.51,65.83,37.00,39.24,228.39,1.00,5.69,12.99,186.23,171.18,--,7.40,1.00,1094.21,148.13,1.00,121.17,-137.96,74116.02,25.04,7.40,1.90,16.45,76.65,0.22,3.57
2025-07-03 04:10:00,49.98,25.15,1.00,--,1082.76,1123.46,-240.97,9.60,66.02,1.00,72.04,19.52,1.00,100.45,1.00,0.07,0.00,10.00,2179.38,160.86,--,6.05,0.53,65.66,37.20,39.15,228.66,1.00,5.60,13.10,186.40,171.25,--,7.39,1.00,1059.26,148.12,1.00,121.17,-134.03,73985.68,24.86,7.55,1.89,14.98,80.61,0.22,3.56
2025-07-03 04:12:00,49.98,25.30,1.00,--,1087.33,1129.57,-272.78,9.60,64.03,1.00,70.80,18.60,1.00,100.44,1.00,0.06,0.00,10.00,2284.27,160.78,--,6.07,0.55,65.59,37.10,39.01,228.76,1.00,5.62,12.99,186.51,171.34,--,6.83,1.00,1079.75,147.97,1.00,121.12,-130.79,72728.70,24.81,7.18,1.97,19.39,79.29,0.23,3.69
2025-07-03 04:14:00,49.99,26.60,1.00,--,1088.58,1130.74,-201.25,9.60,65.86,1.00,70.41,18.33,1.00,100.44,1.00,0.08,0.00,10.00,2337.32,159.40,--,6.03,0.57,65.51,37.00,39.15,228.82,1.00,5.71,12.87,186.78,171.44,--,7.68,1.00,1013.19,147.66,1.00,121.01,-127.55,72176.19,24.72,7.45,1.91,22.70,81.92,0.20,3.56
2025-07-03 04:16:00,49.99,25.14,1.00,--,1089.40,1131.67,-251.87,9.59,64.77,1.00,69.55,17.69,1.00,100.45,1.00,0.08,0.00,10.00,2474.44,157.85,--,5.94,0.59,65.42,37.00,39.15,228.85,1.00,5.59,12.90,187.03,171.54,--,7.57,1.00,1027.89,147.33,1.00,120.92,-140.28,72078.79,24.51,7.23,1.90,31.15,73.60,49.20,3.69
2025-07-03 04:18:00,49.98,25.89,1.00,--,1084.63,1127.13,-250.42,9.60,65.07,1.00,69.16,17.34,1.00,100.45,1.00,0.06,0.00,10.00,2332.15,156.22,--,5.89,0.61,65.38,37.40,39.15,228.85,1.00,5.71,13.03,187.19,171.64,--,7.62,1.00,982.64,146.81,1.00,120.80,-130.79,71667.78,24.48,7.72,1.82,21.98,79.76,0.23,3.69
2025-07-03 04:20:00,49.98,25.71,1.00,--,1081.38,1124.53,-266.25,9.60,65.79,1.00,68.35,16.73,1.00,100.45,1.00,0.08,0.00,10.00,2276.15,154.74,--,5.94,0.64,65.26,37.10,39.12,228.69,1.00,5.66,13.15,187.24,171.76,--,6.49,1.00,997.11,146.44,1.00,120.70,-138.66,71034.47,24.28,7.79,2.08,14.26,72.24,0.22,3.90
2025-07-03 04:22:00,49.98,26.38,1.00,--,1078.36,1121.36,-246.39,9.60,63.90,1.00,67.57,16.23,1.00,100.45,1.00,0.08,0.00,10.00,2242.24,153.52,--,6.02,0.66,65.33,37.20,39.22,228.26,1.00,5.71,12.73,187.11,171.88,--,6.83,1.00,957.29,145.76,1.00,120.68,-139.35,70347.97,24.34,7.39,1.70,17.20,67.40,2.58,3.69
2025-07-03 04:24:00,49.97,24.97,1.00,--,1074.39,1118.00,-246.18,9.60,64.96,1.00,67.57,16.25,1.00,100.45,1.00,0.09,0.00,10.00,2281.32,152.32,--,6.08,0.68,65.34,37.30,39.10,227.98,1.00,5.75,13.01,186.94,172.02,--,6.64,1.00,971.76,145.20,1.00,120.61,-133.10,70281.80,24.25,7.55,1.79,15.01,74.03,0.22,3.69
2025-07-03 04:26:00,49.97,25.64,1.00,--,1071.57,1116.64,-232.78,9.59,64.26,1.00,67.54,16.30,1.00,100.45,1.00,0.09,0.00,10.00,2479.75,151.46,--,6.18,0.69,65.26,37.30,39.15,227.64,1.00,5.82,13.12,186.65,172.06,--,7.43,1.00,980.21,144.37,1.00,120.61,-141.67,70779.94,24.27,7.80,1.83,13.36,70.50,0.22,3.78
2025-07-03 04:28:00,49.99,24.58,1.00,--,1071.05,1116.01,-258.19,9.59,64.95,1.00,67.28,16.06,1.00,100.45,1.00,0.07,0.00,10.00,2248.21,151.17,--,6.30,0.70,65.26,37.30,38.97,227.43,1.00,5.79,12.99,186.31,172.11,--,7.50,1.00,985.42,143.95,1.00,120.61,-134.03,70196.07,24.19,7.69,1.91,14.06,65.65,0.22,3.47
2025-07-03 04:30:00,55.03,28.75,1.00,--,1065.16,1108.17,-263.82,9.59,65.61,1.00,66.52,13.80,1.00,100.44,1.00,0.08,0.00,10.00,2422.16,150.63,--,6.45,0.70,65.37,36.80,39.06,227.00,1.00,5.85,12.90,185.94,172.10,--,6.83,1.00,918.06,143.48,0.00,120.58,-139.35,68945.70,24.25,7.89,1.77,12.22,69.61,0.22,3.68
2025-07-03 04:32:00,54.78,27.61,1.00,--,1060.13,1105.12,-266.11,9.59,65.54,1.00,65.78,15.06,1.00,100.44,1.00,0.08,0.00,10.00,2381.65,149.38,--,6.63,0.69,65.37,37.10,39.10,226.63,1.00,5.81,12.99,185.77,172.02,--,7.70,1.00,960.07,142.58,0.00,120.49,-133.10,68111.94,24.02,8.13,1.86,11.30,64.33,0.22,3.47
2025-07-03 04:34:00,54.78,27.26,1.00,--,1053.29,1098.28,-198.06,9.59,66.28,1.00,66.23,15.57,1.00,100.45,1.00,0.08,0.00,10.00,2437.45,149.03,--,6.88,0.67,65.46,37.20,25.71,226.44,1.00,5.89,13.01,185.41,171.88,--,6.95,1.00,964.81,142.09,1.00,120.44,-134.72,68467.93,23.87,7.90,1.90,10.01,56.01,0.22,3.47
2025-07-03 04:36:00,54.80,28.33,1.00,--,1048.61,1093.62,-225.35,9.59,63.98,1.00,67.04,16.40,1.00,100.44,1.00,0.09,0.00,10.00,2468.50,149.34,--,7.10,0.66,65.37,37.20,25.44,226.13,1.00,5.85,12.99,184.87,171.71,--,6.81,1.00,967.25,141.48,1.00,120.42,-135.42,70025.96,23.72,8.00,1.94,8.95,60.82,0.22,3.34
2025-07-03 04:38:00,55.03,28.58,1.00,--,1039.72,1081.87,-259.24,9.59,65.48,1.00,65.83,15.14,1.00,100.44,1.00,0.08,0.00,10.00,2399.77,149.48,--,7.28,0.62,65.37,37.20,25.59,225.98,1.00,5.82,13.95,184.48,171.50,--,7.26,1.00,934.49,141.03,1.00,120.38,-130.79,68798.71,23.57,8.27,1.94,8.19,73.12,0.22,3.34
2025-07-03 04:40:00,55.03,28.00,1.00,--,1028.69,1068.95,-248.12,-0.49,-0.55,1.00,64.97,14.72,0.00,100.45,1.00,0.07,0.00,10.00,2429.40,148.56,--,7.40,0.58,65.34,37.30,25.52,225.70,1.00,5.87,13.36,184.30,171.29,--,7.21,1.00,895.83,140.93,1.00,120.24,-135.42,67834.24,23.42,8.52,1.91,6.76,79.33,0.23,3.25
2025-07-03 04:42:00,55.03,27.76,1.00,--,1023.14,1064.38,-202.50,-0.47,-0.57,1.00,65.86,15.39,0.00,100.44,1.00,0.07,0.00,10.00,2340.15,147.97,--,7.46,0.54,65.21,37.30,25.64,225.51,1.00,5.79,13.48,184.03,171.03,--,7.28,1.00,933.45,140.38,1.00,120.07,-136.34,69878.13,23.28,8.58,1.84,6.76,77.12,0.22,3.23
