数据时间,1#变频给料机状态,2#变频给料机状态,3#变频给料机状态,#1炉左一给料炉排行程,#1炉左二给料炉排行程,#1炉左三给料炉排行程,#1炉右三给料炉排行程,#1炉右二给料炉排行程,#1炉右一给料炉排行程,#2炉左一给料炉排行程,#2炉左二给料炉排行程,#2炉左三给料炉排行程,#2炉右三给料炉排行程,#2炉右二给料炉排行程,#2炉右一给料炉排行程,1#辅助燃烧器运行信号左,1#辅助燃烧器运行信号右,2#辅助燃烧器运行信号左,2#辅助燃烧器运行信号右,#1炉第一烟道上部温度T10（顶间左侧）,#1炉第一烟道上部温度T11（顶间中侧）,#1炉第一烟道上部温度T12（顶间右侧）,,#1炉第一烟道中部温度T20（中间左侧),#1炉第一烟道中部温度T21（中间中侧）,#1炉第一烟道中部温度T22（中间右间）,,,#2炉第一烟道上部温度T10（顶间左侧）,#2炉第一烟道上部温度T11（顶间中侧）,#2炉第一烟道上部温度T12（顶间右侧）,,#2炉第一烟道中部温度T20（中间左侧),#2炉第一烟道中部温度T21（中间中侧）,#2炉第一烟道中部温度T22（中间右间）,,,#1炉炉膛压力,,#2炉炉膛压力,1#炉5单元右侧一次风机电机电流,1#炉1单元左侧一次风机电机电流,1#炉2单元左侧一次风机电机电流,1#炉3单元左侧一次风机电机电流,1#炉4单元左侧一次风机电机电流,1#炉5单元左侧一次风机电机电流,1#炉1单元右侧一次风机电机电流,1#炉2单元右侧一次风机电机电流,1#炉3单元右侧一次风机电机电流,1#炉4单元右侧一次风机电机电流,1#炉5单元右侧一次风机电机运行,1#炉1单元左侧一次风机电机运行,1#炉2单元左侧一次风机电机运行,1#炉3单元左侧一次风机电机运行,1#炉4单元左侧一次风机电机运行,1#炉5单元左侧一次风机电机运行,1#炉1单元右侧一次风机电机运行,1#炉2单元右侧一次风机电机运行,1#炉3单元右侧一次风机电机运行,1#炉4单元右侧一次风机电机运行,2#炉5单元右侧一次风机电机电流,2#炉1单元左侧一次风机电机电流,2#炉2单元左侧一次风机电机电流,2#炉3单元左侧一次风机电机电流,2#炉4单元左侧一次风机电机电流,2#炉5单元左侧一次风机电机电流,2#炉1单元右侧一次风机电机电流,2#炉2单元右侧一次风机电机电流,2#炉3单元右侧一次风机电机电流,2#炉4单元右侧一次风机电机电流,2#炉5单元右侧一次风机电机运行,2#炉1单元左侧一次风机电机运行,2#炉2单元左侧一次风机电机运行,2#炉3单元左侧一次风机电机运行,2#炉4单元左侧一次风机电机运行,2#炉5单元左侧一次风机电机运行,2#炉1单元右侧一次风机电机运行,2#炉2单元右侧一次风机电机运行,2#炉3单元右侧一次风机电机运行,2#炉4单元右侧一次风机电机运行,1#炉二次风机频率,1#炉二次风机电流,1#炉二次风机电机变频运行,2#炉二次风机频率,2#炉二次风机电流,2#炉二次风机电机变频运行,1#炉引风机速度反馈,1#炉引风机变频器电流,1#炉引风机进口调节风门阀位反馈,1#炉引风机运行,1#炉引风机变频器工频状态,1#炉引风机变频器变频状态,2#炉引风机速度反馈,2#炉引风机变频器电流,2#炉引风机进口调节风门阀位反馈,2#炉引风机变频器运行,2#炉引风机变频器工频状态,2#炉引风机变频器变频状态,炉外干法仓累积量,炉内干法仓累积量,公用仓累积量,1#炉雾化器石灰浆流量计 FT1001,1#制浆累计重量,1#炉反应塔温度,1#炉雾化器石灰浆开关阀,2#炉雾化器石灰浆流量计 FT1001,2#制浆累计重量,2#炉反应塔温度,2#炉雾化器石灰浆开关阀,氢氧化钠稀释泵累积流量（总）,1#炉PH1,1#炉PH2,1#炉氢氧化钠累积流量,1#炉反应塔温度1,1#炉反应塔温度2,2#炉PH1,2#炉PH2,2#炉氢氧化钠累积流量,2#炉反应塔温度1,2#炉反应塔温度2,1#炉还原剂累积流量1（氨水）,1#炉还原剂累积流量2（氨水）,1#炉第一烟道顶部平均温度,1#SNCR运行信号（1#阀门开）,1#SNCR运行信号（2#阀门开）,2#炉还原剂累积流量1（氨水）,2#炉还原剂累积流量2（氨水）,2#炉第一烟道顶部平均温度,2#SNCR运行信号（1#阀门开）,2#SNCR运行信号（2#阀门开）,1#还原剂流量,1#SCR反应器进口温度,1#SCR反应器出口温度,2#还原剂流量,2#SCR反应器进口温度,2#SCR反应器出口温度,1#罐活性炭称重1瞬时流量,1#罐活性炭称重2瞬时流量,1#罐活性炭称重3瞬时流量,1#罐活性炭称重1累积,1#罐活性炭称重2累积,1#罐活性炭称重3累积,1#罐1#电机运行,1#罐2#电机运行,1#罐3#电机运行,1#炉除尘器总差压  PT2001,1#炉布袋除尘器进口温度,2#炉除尘器总差压  PT2001,2#炉布袋除尘器进口温度,1#炉CEMS出口温度,1#炉CEMS出口压力,1#炉烟气流量,1#炉CEMS出口湿度,1#炉O2,1#炉粉尘,1#炉SO2,1#炉Nox,1#炉CO,1#炉HCL,1#炉NH3逃逸,2#炉CEMS出口温度,2#炉CEMS出口压力,2#炉烟气流量,2#炉CEMS出口湿度,2#炉O2,2#炉粉尘,2#炉SO2,2#炉Nox,2#炉CO,2#炉HCL,2#炉NH3逃逸
2025-05-23 00:30:00,0.00,0.00,0.00,499.49,499.58,-14.41,350.30,499.80,500.14,725.66,722.51,572.08,572.94,722.86,726.58,0.00,0.00,0.00,0.00,1078.15,1101.85,1031.50,1070.50 ,1101.85,1129.00,1060.07,1096.97 ,1083.74 ,947.57,1070.50,1087.68,1035.25 ,974.57,1126.08,1105.45,1068.70 ,1051.98 ,-248.05,,-155.27,13.75,26.84,17.31,63.88,67.86,14.19,25.74,18.69,65.64,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.81,27.20,21.41,79.03,59.57,13.38,27.07,23.38,70.69,63.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.65,151.59,0.00,9.80,125.76,0.00,35.00,53.35,100.21,0.00,0.00,0.00,39.07,55.17,100.06,0.00,0.00,0.00,1.83,67953.18,89.76,3051.22,107291.70,157.20,0.00,3823.78,113888.84,148.87,0.00,36057.14,2.80,3.50,95.86,65.60,66.30,8.90,8.30,39.74,64.10,64.20,169.92,165.49,1091.16,0.00,0.00,178.51,194.11,1089.66,0.00,0.00,25.00,175.30,174.40,25.00,176.30,174.80,0.02,14.69,14.57,5959.00,6708.00,2393.00,0.00,0.00,0.00,1050.35,158.07,856.48,148.61,118.69,-438.50,118079.80,25.55,10.12,2.02,12.09,55.27,4.33,1.27,0.27,129.01,-632.50,166244.77,25.67,10.06,1.29,40.83,43.72,9.76,4.45,0.41
2025-05-23 00:32:00,0.00,0.00,0.00,596.28,596.69,-15.17,447.42,596.80,596.38,118.24,59.64,53.20,56.77,63.03,58.83,0.00,0.00,0.00,0.00,1076.12,1102.00,1030.15,1069.42 ,1093.00,1117.82,1057.00,1089.27 ,1079.35 ,947.50,1068.70,1088.35,1034.85 ,968.57,1116.10,1101.62,1062.10 ,1048.47 ,-147.03,,-155.16,13.92,26.52,17.00,64.98,71.15,14.22,25.78,18.61,65.87,61.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,26.24,21.21,78.80,58.92,13.68,26.04,22.05,71.55,65.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.69,152.01,0.00,9.89,133.41,0.00,35.01,53.35,100.21,0.00,0.00,0.00,39.07,55.40,100.07,0.00,0.00,0.00,1.83,67963.47,89.76,3064.24,107291.70,156.86,0.00,3287.76,113888.84,148.18,0.00,36057.14,2.80,3.50,95.86,65.50,66.10,4.30,3.80,39.77,64.20,64.10,169.92,165.49,1084.60,0.00,0.00,178.51,194.11,1085.72,0.00,0.00,24.80,175.10,175.00,24.90,176.70,175.60,0.02,14.68,14.56,5959.00,6708.00,2393.00,0.00,0.00,0.00,1066.26,157.20,842.01,148.35,118.69,-451.50,118513.73,25.53,10.13,2.89,1.30,53.61,3.93,1.05,0.27,128.84,-597.50,155522.91,25.44,10.97,1.99,27.93,48.15,1.95,4.17,0.44
2025-05-23 00:34:00,0.00,0.00,0.00,696.21,698.25,-14.74,545.18,696.84,695.12,362.60,347.07,181.02,182.42,357.74,358.74,0.00,0.00,0.00,0.00,1074.25,1101.70,1029.18,1068.38 ,1097.80,1113.85,1052.12,1087.92 ,1078.15 ,946.38,1061.65,1064.42,1024.15 ,961.75,1111.22,1087.53,1053.50 ,1038.83 ,-207.03,,-157.23,13.97,26.39,17.95,63.14,70.36,14.23,25.82,19.03,66.80,61.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.84,26.58,22.46,77.34,59.67,13.50,26.45,24.54,70.14,63.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.78,146.04,0.00,9.87,126.93,0.00,35.01,53.89,100.21,0.00,0.00,0.00,39.07,55.21,100.07,0.00,0.00,0.00,1.83,67972.88,89.76,2094.18,107291.70,156.60,0.00,3268.23,113888.84,148.52,0.00,37645.82,2.80,3.50,95.86,65.60,66.10,5.10,4.60,39.77,64.20,64.10,169.92,165.49,1086.36,0.00,0.00,178.51,194.11,1074.29,0.00,0.00,24.70,174.80,173.90,24.90,176.70,175.70,0.02,14.69,14.57,5959.00,6709.00,2394.00,0.00,0.00,0.00,1076.39,156.86,830.44,149.83,118.71,-428.00,129138.98,25.67,10.13,2.08,0.59,58.08,3.46,1.10,0.37,128.96,-631.50,158340.17,25.31,10.37,1.26,18.87,47.90,3.96,3.74,0.71
2025-05-23 00:36:00,0.00,0.00,0.00,801.79,802.20,-15.28,652.06,802.10,804.71,528.18,524.48,374.27,372.85,528.31,528.45,0.00,0.00,0.00,0.00,1073.57,1101.62,1028.58,1067.92 ,1112.88,1127.65,1047.85,1096.13 ,1082.03 ,946.38,1059.18,1058.57,1021.38 ,955.45,1100.12,1071.10,1042.22 ,1031.80 ,-176.54,,-145.62,13.81,26.37,17.81,62.45,70.23,14.28,25.54,19.05,65.67,61.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,26.56,22.58,80.06,57.90,13.55,26.78,23.56,70.23,65.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,146.43,0.00,9.96,121.72,0.00,35.00,53.41,100.21,0.00,0.00,0.00,39.07,55.02,100.06,0.00,0.00,0.00,1.83,67982.15,89.76,2074.65,107291.70,156.68,0.00,3263.89,113888.84,148.61,0.00,37645.82,2.80,3.50,95.86,65.60,66.10,4.80,4.40,39.77,64.20,64.00,169.92,165.49,1093.45,0.00,0.00,178.51,194.11,1063.30,0.00,0.00,24.90,173.70,175.00,25.00,176.70,175.00,0.02,14.68,14.58,5959.00,6709.00,2394.00,0.00,0.00,0.00,1093.75,159.46,817.42,150.35,118.69,-442.50,123512.91,25.55,10.39,2.19,0.60,62.82,3.61,1.05,0.32,128.90,-608.50,163038.98,25.30,11.08,1.84,22.80,51.31,0.14,4.31,0.71
2025-05-23 00:38:00,0.00,0.00,0.00,3.72,6.52,-14.74,5.79,-1.07,-9.63,675.42,672.92,524.66,525.30,677.72,674.50,0.00,0.00,0.00,0.00,1074.25,1101.10,1026.78,1067.38 ,1098.85,1145.50,1053.78,1099.38 ,1083.38 ,945.10,1095.32,1071.03,1037.15 ,971.50,1108.68,1075.90,1052.03 ,1044.59 ,-171.66,,-124.46,14.09,25.95,18.40,64.66,69.90,14.34,25.44,19.57,67.85,61.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.99,26.75,22.69,75.97,60.69,13.39,27.78,23.95,70.23,64.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,148.39,0.00,9.91,121.28,0.00,35.00,53.34,100.21,0.00,0.00,0.00,39.07,55.03,100.06,0.00,0.00,0.00,1.83,67991.57,89.76,2063.80,107291.70,157.20,0.00,3274.74,113888.84,149.31,0.00,37645.82,2.70,3.50,95.86,65.50,66.20,4.70,4.30,39.77,64.10,64.10,169.92,165.49,1086.59,0.00,0.00,178.51,194.11,1072.94,0.00,0.00,24.90,173.90,174.20,24.90,175.90,175.00,0.02,14.68,14.57,5959.00,6710.00,2395.00,0.00,0.00,0.00,1076.39,161.81,840.57,151.22,118.72,-448.50,117058.05,25.68,9.48,2.23,5.26,52.74,4.61,1.10,0.26,129.06,-559.00,164850.81,25.19,10.43,1.58,21.57,47.48,0.00,3.37,0.49
2025-05-23 00:40:00,0.00,0.00,0.00,68.07,66.31,13.69,13.82,71.08,76.42,805.63,805.73,652.16,653.78,802.40,800.37,0.00,0.00,0.00,0.00,1074.02,1100.95,1026.40,1067.12 ,1115.28,1148.88,1069.38,1111.18 ,1089.15 ,944.50,1109.50,1069.22,1041.07 ,989.28,1119.55,1080.18,1063.00 ,1052.04 ,-152.67,,-135.63,14.13,26.09,18.42,64.39,69.92,14.36,25.58,19.63,67.68,62.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.28,26.56,21.11,77.89,61.49,13.71,27.93,23.15,69.50,66.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.68,156.93,0.00,9.87,131.59,0.00,35.01,53.76,100.21,0.00,0.00,0.00,39.07,54.79,100.07,0.00,0.00,0.00,1.83,68001.00,89.76,2074.65,107291.70,157.90,0.00,3268.23,113888.84,149.65,0.00,37645.82,2.70,3.50,95.86,65.70,66.30,4.60,4.20,39.77,64.40,64.50,169.92,165.49,1094.69,0.00,0.00,178.51,194.11,1077.36,0.00,0.00,24.80,174.40,173.70,24.90,175.80,174.80,0.02,14.68,14.56,5959.00,6710.00,2395.00,0.00,0.00,0.00,1079.28,163.37,797.16,151.82,118.72,-440.50,125146.16,25.72,9.44,2.38,1.50,53.68,3.71,0.94,0.26,129.18,-651.00,154163.06,26.09,9.18,1.02,20.07,38.49,54.48,2.89,0.48
2025-05-23 00:42:00,0.00,0.00,0.00,162.25,160.82,28.56,24.78,160.71,162.46,261.04,329.39,154.43,156.16,335.82,336.72,0.00,0.00,0.00,0.00,1077.85,1100.88,1025.72,1068.15 ,1128.18,1139.28,1083.32,1116.93 ,1092.54 ,945.10,1107.92,1063.08,1038.70 ,1001.50,1115.72,1074.62,1063.95 ,1051.32 ,-193.25,,-117.73,14.04,26.41,17.89,63.37,68.86,14.26,25.89,19.00,66.33,62.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,26.46,19.51,73.38,59.69,13.63,27.51,22.09,70.47,65.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.52,147.79,0.00,9.81,130.86,0.00,35.01,53.89,100.21,0.00,0.00,0.00,39.07,55.03,100.07,0.00,0.00,0.00,1.83,68010.41,89.76,2085.50,107291.70,158.59,0.00,3274.74,113888.84,149.83,0.00,37645.82,2.70,3.50,95.86,65.70,66.30,6.60,4.70,39.79,64.40,64.50,169.92,165.49,1102.86,0.00,0.00,178.51,194.11,1065.93,0.00,0.00,24.90,175.30,175.10,25.00,175.70,174.70,0.02,14.67,14.56,5959.00,6711.00,2396.00,0.00,0.00,0.00,1098.09,164.58,797.16,152.00,118.72,-453.00,142628.92,25.63,8.97,1.98,10.16,52.41,4.04,0.80,0.29,129.03,-584.00,159698.30,25.94,9.93,1.66,29.70,46.12,10.93,2.60,0.36
2025-05-23 00:44:00,0.00,0.00,0.00,253.83,253.27,112.54,114.19,254.57,254.48,417.61,418.36,280.30,278.23,401.68,405.07,0.00,0.00,0.00,0.00,1079.80,1101.10,1025.88,1068.93 ,1098.70,1120.45,1079.12,1099.42 ,1084.18 ,946.38,1084.97,1036.90,1022.75 ,1005.32,1101.70,1063.00,1056.67 ,1039.71 ,-168.62,,-149.63,13.71,26.56,17.91,63.78,70.01,14.13,25.63,19.11,66.09,62.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,26.12,19.35,73.39,59.30,13.08,27.00,20.37,69.53,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.71,152.42,0.00,9.91,121.85,0.00,35.00,53.78,100.21,0.00,0.00,0.00,39.07,55.24,100.07,0.00,0.00,0.00,1.83,68019.66,89.76,2042.10,107291.70,159.20,0.00,3255.21,113888.84,149.91,0.00,37645.82,2.70,3.50,95.86,65.60,66.40,5.70,5.40,39.79,64.40,64.30,169.92,165.49,1089.06,0.00,0.00,178.51,194.11,1050.55,0.00,0.00,24.90,175.80,174.20,24.90,176.20,174.50,0.02,14.69,14.57,5959.00,6711.00,2396.00,0.00,0.00,0.00,1086.52,165.10,804.40,152.00,118.65,-445.50,124737.44,25.81,9.88,2.69,18.61,56.74,4.47,1.05,0.28,128.88,-646.50,157986.58,26.01,10.15,1.21,22.19,46.62,24.07,2.49,0.46
2025-05-23 00:46:00,0.00,0.00,0.00,349.75,350.92,202.82,204.03,351.03,349.64,565.61,564.20,418.43,417.56,558.04,561.00,0.00,0.00,0.00,0.00,1078.83,1101.33,1026.62,1068.93 ,1109.72,1127.12,1086.85,1107.90 ,1088.41 ,946.60,1061.58,1039.38,1015.85 ,990.78,1093.45,1061.12,1048.45 ,1032.15 ,-163.85,,-133.14,13.98,26.56,17.96,62.50,70.64,14.17,25.92,19.29,66.04,62.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.18,26.63,19.24,71.08,59.92,13.69,27.40,20.21,69.93,65.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.51,152.60,0.00,9.89,129.17,0.00,35.01,53.81,100.20,0.00,0.00,0.00,39.07,55.21,100.07,0.00,0.00,0.00,1.83,68029.09,89.76,2521.70,107291.70,159.64,0.00,3257.38,113888.84,149.48,0.00,37645.82,2.70,3.40,95.86,65.50,66.10,5.50,5.00,39.79,64.30,64.10,169.92,165.49,1094.20,0.00,0.00,178.51,194.11,1050.74,0.00,0.00,24.90,176.10,174.10,25.00,175.90,173.90,0.02,14.68,14.58,5959.00,6712.00,2396.00,0.00,0.00,0.00,1079.28,165.10,787.04,151.48,118.54,-433.50,131402.00,25.44,10.35,2.61,4.86,55.61,3.24,1.25,0.30,128.70,-634.00,156431.53,25.40,10.87,1.44,17.31,54.17,2.04,2.99,0.49
2025-05-23 00:48:00,0.00,0.00,0.00,445.02,445.32,298.52,296.92,446.84,445.77,709.71,707.53,559.06,555.58,709.95,708.79,0.00,0.00,0.00,0.00,1079.42,1101.25,1026.47,1069.05 ,1084.15,1140.70,1093.00,1105.95 ,1087.50 ,947.88,1099.90,1067.65,1038.48 ,998.28,1121.50,1078.53,1066.10 ,1052.29 ,-144.64,,-138.56,13.86,26.50,18.08,64.62,72.15,14.15,26.35,19.20,65.27,61.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.95,27.45,21.77,72.75,60.53,13.16,27.62,23.32,70.37,64.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.58,154.45,0.00,9.94,133.07,0.00,35.00,53.43,100.20,0.00,0.00,0.00,39.07,55.47,100.07,0.00,0.00,0.00,1.83,68038.34,89.76,2547.74,107291.70,159.81,0.00,3263.89,113888.84,149.65,0.00,37645.82,2.70,3.40,95.86,65.60,66.10,5.20,4.70,39.79,64.10,63.80,169.92,165.49,1086.21,0.00,0.00,178.51,194.11,1071.74,0.00,0.00,24.80,176.20,174.40,24.90,175.90,173.90,0.02,14.69,14.58,5959.00,6712.00,2397.00,0.00,0.00,0.00,1100.98,164.06,762.44,151.48,118.62,-424.00,120425.32,25.68,9.42,2.10,7.32,51.31,3.12,0.93,0.34,128.55,-612.50,167917.55,25.07,11.41,1.52,23.34,54.17,0.00,2.98,0.40
2025-05-23 00:50:00,0.00,0.00,0.00,541.92,541.79,392.49,392.19,540.81,1051.35,25.90,3.97,-12.88,-7.03,-3.48,-5.84,0.00,0.00,0.00,0.00,1076.28,1100.88,1027.22,1068.13 ,1072.00,1126.38,1090.75,1096.38 ,1082.25 ,947.88,1104.62,1047.25,1033.25 ,1012.75,1119.70,1070.73,1067.73 ,1050.49 ,-146.70,,-182.62,13.95,26.59,17.89,63.32,70.97,14.16,25.96,19.10,66.33,62.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.03,27.99,22.29,73.85,61.64,13.43,27.01,22.33,70.60,61.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,151.12,0.00,9.90,126.82,0.00,35.01,53.40,100.21,0.00,0.00,0.00,39.07,55.21,100.07,0.00,0.00,0.00,1.83,68047.92,89.76,2558.59,107291.70,159.81,0.00,3276.91,113888.84,149.83,0.00,37645.82,2.70,3.40,95.86,65.80,66.50,5.10,4.60,39.79,64.30,64.10,169.92,165.49,1083.36,0.00,0.00,178.51,194.11,1061.65,0.00,0.00,25.10,175.80,174.10,25.10,175.20,173.90,0.02,14.68,14.56,5959.00,6712.00,2397.00,0.00,0.00,0.00,1092.30,163.28,762.44,151.82,118.80,-444.00,128610.93,26.02,9.59,2.02,6.40,51.20,3.23,0.84,0.37,128.74,-622.50,162097.59,25.24,9.18,1.21,26.00,42.33,8.23,2.29,0.26
2025-05-23 00:52:00,0.00,0.00,0.00,623.19,621.11,472.57,471.94,623.82,1055.37,253.55,319.40,157.15,151.93,326.38,326.84,0.00,0.00,0.00,0.00,1072.97,1100.88,1027.38,1067.08 ,1068.25,1120.00,1074.55,1087.60 ,1077.34 ,948.62,1103.43,1037.72,1029.92 ,1012.53,1116.17,1063.45,1064.05 ,1046.99 ,-133.46,,-191.41,13.99,26.66,18.90,66.53,64.40,14.14,25.03,19.94,67.45,61.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,27.11,21.92,72.83,61.48,13.28,27.35,22.15,71.25,67.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,156.07,0.00,9.92,131.59,0.00,35.00,53.60,100.20,0.00,0.00,0.00,39.07,55.35,100.07,0.00,0.00,0.00,1.83,68057.15,89.76,2517.36,107291.70,159.72,0.00,3263.89,113888.84,149.74,0.00,37645.82,2.70,3.40,95.86,65.80,66.40,11.20,10.60,39.86,64.20,64.20,169.92,165.49,1072.79,0.00,0.00,178.51,194.11,1051.56,0.00,0.00,24.90,176.90,174.40,25.10,175.70,174.50,0.02,14.69,14.58,5959.00,6713.00,2398.00,0.00,0.00,0.00,1076.39,162.67,761.00,151.65,118.80,-431.50,123403.44,25.79,10.44,2.83,5.60,53.83,3.48,1.09,0.21,128.71,-592.50,165941.95,25.87,9.98,1.66,32.60,51.88,2.11,2.51,0.26
2025-05-23 00:54:00,0.00,0.00,0.00,727.90,727.23,578.36,577.19,729.94,1058.40,399.92,389.50,253.28,253.82,380.63,378.49,0.00,0.00,0.00,0.00,1072.38,1100.20,1028.35,1066.98 ,1092.78,1136.72,1081.22,1103.57 ,1085.28 ,947.88,1087.75,1021.15,1018.93 ,1009.68,1105.23,1050.62,1055.18 ,1037.05 ,-304.80,,-181.53,18.49,28.11,16.43,59.82,64.35,18.32,26.57,16.86,59.57,63.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.96,26.76,21.59,72.70,60.27,13.09,27.38,23.19,70.00,61.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.74,156.17,0.00,9.85,128.91,0.00,35.00,53.17,100.20,0.00,0.00,0.00,39.07,55.03,100.07,0.00,0.00,0.00,1.83,68065.03,89.76,2554.25,107291.70,159.72,0.00,3287.76,113888.84,149.74,0.00,37645.82,2.70,3.40,95.86,65.70,66.30,7.40,6.80,39.87,64.20,64.00,169.92,165.49,1084.07,0.00,0.00,178.51,194.11,1037.91,0.00,0.00,25.10,176.90,174.70,25.30,175.80,174.00,0.02,14.68,14.55,5959.00,6713.00,2398.00,0.00,0.00,0.00,1122.69,162.50,752.31,151.56,118.78,-440.50,123197.96,25.56,9.88,2.21,0.57,49.23,3.33,1.20,0.45,128.51,-638.50,153149.20,25.46,10.39,1.90,15.62,51.78,0.29,2.57,0.62
2025-05-23 00:56:00,0.00,0.00,0.00,3.94,6.63,-11.92,6.12,-2.59,102.78,529.16,524.37,380.24,380.01,524.51,522.05,0.00,0.00,0.00,0.00,1068.55,1100.12,1028.43,1065.70 ,1064.20,1079.88,1048.53,1064.20 ,1064.95 ,947.88,1077.25,1012.67,1012.60 ,1020.10,1098.18,1040.95,1053.08 ,1032.84 ,-142.14,,-150.50,14.08,27.55,18.32,63.81,59.44,14.23,25.82,18.55,65.74,59.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.32,27.14,24.16,74.34,59.99,13.73,28.32,26.20,69.88,67.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.68,147.03,0.00,9.86,130.52,0.00,35.00,53.53,100.21,0.00,0.00,0.00,39.07,55.21,100.07,0.00,0.00,0.00,1.83,68075.11,89.76,2543.40,107291.70,159.46,0.00,3263.89,113888.84,149.48,0.00,37645.82,2.70,3.40,95.86,65.80,66.50,7.30,6.80,39.87,64.20,63.90,169.92,165.49,1065.48,0.00,0.00,178.51,194.11,1028.39,0.00,0.00,25.00,176.10,175.20,24.90,175.30,174.50,0.02,14.68,14.57,5959.00,6714.00,2399.00,0.00,0.00,0.00,1102.43,161.98,759.55,151.22,118.88,-443.00,117811.96,26.18,10.43,3.15,9.71,43.75,61.37,0.87,0.31,128.43,-641.00,159695.16,25.19,10.71,1.07,16.59,50.15,0.27,3.01,1.85
2025-05-23 00:58:00,0.00,0.00,0.00,314.27,312.40,149.98,137.19,312.40,311.88,629.31,626.04,479.41,478.75,629.87,626.10,0.00,0.00,0.00,0.00,1065.92,1099.75,1027.45,1064.37 ,1077.55,1121.88,1064.12,1087.85 ,1076.11 ,948.85,1071.62,1004.50,1008.32 ,1028.28,1090.45,1032.10,1050.28 ,1029.30 ,-200.20,,-154.19,14.37,27.84,17.54,61.44,61.06,14.33,26.65,17.87,62.78,59.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,26.83,25.34,75.34,59.73,13.47,27.52,26.94,72.44,64.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.54,148.20,0.00,9.84,123.28,0.00,35.01,53.73,100.21,0.00,0.00,0.00,39.07,55.56,100.07,0.00,0.00,0.00,1.83,68085.37,89.76,2549.91,107291.70,159.46,0.00,3255.21,113888.84,149.48,0.00,37645.82,2.60,3.40,95.86,65.40,65.80,7.20,6.60,39.87,63.90,63.50,169.92,165.49,1071.74,0.00,0.00,178.51,194.11,1016.80,0.00,0.00,25.40,175.70,174.70,25.20,175.50,174.00,0.02,14.68,14.55,5959.00,6714.00,2399.00,0.00,0.00,0.00,1116.90,161.89,740.74,151.13,118.65,-454.50,126691.19,25.04,10.80,2.36,0.62,42.72,7.82,1.21,0.38,128.34,-660.50,167083.09,24.85,10.83,1.71,19.29,51.16,0.00,3.80,1.10
